,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn
31721,102973,15791326,Chidiegwu,641.0,France,Male,41.0,2,168082.14,1,1,0,176517.71,0
31722,89256,15678626,Okonkwo,538.0,France,Male,31.0,7,0.0,1,1,0,179453.66,0
31723,162429,15595039,Manna,565.0,Germany,Female,46.0,8,114754.08,1,1,0,136050.44,1
31724,18202,15775294,Balsillie,683.0,France,Female,34.0,1,0.0,2,1,0,103760.53,0
31725,55785,15610903,Chukwueloka,581.0,Germany,Female,56.0,4,150622.44,1,0,0,35046.97,1
31726,164281,15812191,Palmer,719.0,France,Female,22.0,7,114415.84,1,1,0,177497.4,1
31727,158542,15756920,Aksyonov,512.0,Spain,Female,25.0,6,0.0,2,1,1,96758.58,0
31728,132654,15660147,Chiazagomekpere,539.0,Germany,Female,39.0,3,114415.76,1,0,0,124874.51,1
31729,130492,15585067,Ts'ai,775.0,Spain,Male,40.0,5,0.0,1,0,0,135851.9,0
31730,4154,15717935,McDonald,489.0,Spain,Female,21.0,4,0.0,2,0,1,55601.44,0
31731,65247,15660316,Fetherstonhaugh,717.0,Germany,Male,49.0,1,133436.49,1,1,0,59679.9,0
31732,99675,15584766,Knight,530.0,France,Male,31.0,1,0.0,1,1,0,2382.61,1
31733,130166,15583076,Uvarov,743.0,France,Male,43.0,1,0.0,2,1,1,81898.81,0
31734,40795,15661532,Manna,650.0,France,Male,39.0,2,0.0,2,1,1,92811.2,0
31735,14904,15796074,Hs?,578.0,France,Male,34.0,7,113923.81,1,1,1,40463.03,0
31736,138662,15625905,Hsu,619.0,France,Female,35.0,2,0.0,2,0,1,116912.45,0
31737,118450,15692291,Nucci,752.0,France,Female,48.0,8,0.0,1,1,0,177529.14,1
31738,53789,15610337,Lucciano,687.0,Spain,Female,33.0,3,0.0,2,1,1,92647.62,0
31739,100988,15592386,Ch'ien,726.0,France,Male,32.0,6,0.0,2,1,0,26341.17,0
31740,143774,15638269,Manna,693.0,France,Male,27.0,7,0.0,2,0,0,125762.95,0
31741,83454,15773447,Fomin,526.0,Spain,Male,30.0,10,0.0,1,1,0,36251.0,0
31742,52633,15749492,Onyemaechi,635.0,France,Male,36.0,3,0.0,2,1,0,109572.33,0
31743,101624,15732672,Chukwudi,521.0,Spain,Male,29.0,1,140197.42,1,1,0,140197.42,0
31744,151162,15659428,Y?an,637.0,France,Female,31.0,8,0.0,2,1,0,117832.88,0
31745,99501,15642824,Mistry,632.0,France,Female,39.0,8,0.0,2,1,1,180692.6,0
31746,46056,15642792,Calabresi,607.0,France,Male,48.0,8,0.0,1,1,1,145536.52,1
31747,27134,15698462,Ch'iu,532.0,France,Male,36.0,4,0.0,1,1,1,132798.78,0
31748,161964,15765732,Simmons,564.0,Spain,Female,24.0,6,149592.14,3,1,1,153771.8,1
31749,16146,15677317,Chukwudi,570.0,France,Female,35.0,7,153040.03,1,1,0,131312.56,1
31750,32425,15728352,Hao,755.0,Germany,Female,52.0,9,97786.08,1,1,0,119446.64,1
31751,134057,15776596,Nwankwo,735.0,France,Female,41.0,3,0.0,2,1,1,74850.97,0
31752,61774,15682754,Genovese,628.0,France,Male,44.0,6,0.0,2,1,1,180969.55,0
31753,12565,15733581,Dickson,726.0,France,Male,35.0,0,141434.04,1,0,1,158887.09,0
31754,52156,15763922,Ho,661.0,France,Male,31.0,3,0.0,2,1,1,60739.16,0
31755,95309,15747649,Summerville,832.0,Germany,Female,36.0,3,126606.63,1,1,0,172363.52,1
31756,153822,15781465,Pisano,537.0,Germany,Female,46.0,4,135067.02,1,1,0,142783.98,1
31757,163163,15589955,Ch'ien,757.0,France,Female,34.0,2,144982.98,1,0,1,141872.01,0
31758,122758,15724296,Shao,683.0,France,Male,25.0,2,0.0,2,1,1,105969.05,0
31759,131302,15682541,Cremonesi,616.0,France,Male,33.0,8,0.0,2,1,1,112928.74,0
31760,47960,15750264,Hsiung,619.0,Spain,Male,29.0,7,0.0,1,0,0,158048.64,0
31761,147513,15726487,Nnaife,684.0,France,Female,36.0,1,114088.93,1,1,1,158883.9,0
31762,26487,15803764,Nnonso,667.0,Germany,Female,40.0,4,95448.83,1,0,0,156909.46,0
31763,47383,15791851,Goliwe,850.0,Germany,Female,52.0,3,68375.86,1,0,0,47875.79,1
31764,53372,15694192,Nwankwo,518.0,Spain,Female,38.0,8,0.0,2,0,0,173783.38,0
31765,22386,15742848,Nepean,673.0,France,Male,41.0,1,0.0,1,1,1,65657.29,0
31766,136075,15684294,Artyomova,733.0,Spain,Male,31.0,8,0.0,1,1,0,142956.48,0
31767,68345,15743293,Mazzanti,697.0,Germany,Male,40.0,0,121418.62,1,1,1,101954.78,0
31768,61194,15671383,Ch'iu,554.0,France,Male,43.0,9,0.0,2,1,1,1539.88,0
31769,109270,15766137,Muir,497.0,France,Male,34.0,2,0.0,2,1,0,83087.13,0
31770,32570,15734365,Hsueh,850.0,France,Female,40.0,3,102800.65,1,0,0,38829.11,0
31771,7933,15768887,Walker,562.0,Spain,Female,40.0,7,66483.32,1,1,0,109098.39,0
31772,35404,15646720,Nwachukwu,716.0,Germany,Male,38.0,3,92365.61,2,1,1,64420.09,0
31773,73188,15572073,T'ien,637.0,France,Female,38.0,5,0.0,2,1,1,126565.19,0
31774,126827,15641675,Trevisani,577.0,France,Male,42.0,6,0.0,2,1,0,132861.9,0
31775,11115,15661248,Eluemuno,589.0,Spain,Male,36.0,7,93712.45,1,1,0,181429.87,0
31776,131855,15568046,Esposito,696.0,France,Male,31.0,4,131254.81,1,1,0,20199.3,0
31777,92351,15606887,Alexander,775.0,France,Male,55.0,9,0.0,2,1,1,94450.97,0
31778,10201,15813877,Teng,694.0,France,Female,41.0,2,0.0,1,0,0,101839.79,1
31779,128825,15668971,Scott,551.0,France,Female,36.0,6,0.0,2,1,1,180622.02,0
31780,130127,15600882,Iloerika,758.0,France,Male,62.0,2,168069.93,1,1,1,82970.97,0
31781,133934,15696054,Tychonoff,596.0,Spain,Male,37.0,0,0.0,1,1,0,121175.86,0
31782,138998,15759067,Lu,633.0,Spain,Male,40.0,2,0.0,2,1,1,28123.99,0
31783,147182,15782591,Mazzanti,706.0,Spain,Female,31.0,9,0.0,2,1,0,81602.02,0
31784,68622,15604813,Costa,787.0,Germany,Female,49.0,2,74483.97,2,0,0,44273.91,0
31785,26468,15612771,Okwukwe,600.0,Germany,Male,29.0,5,77554.47,1,1,0,86410.72,1
31786,83319,15752578,Scott,623.0,France,Male,29.0,4,131286.46,1,1,1,71173.8,0
31787,145086,15782231,Andrejew,775.0,France,Male,38.0,6,0.0,2,1,0,51454.06,0
31788,88094,15610343,Fiorentino,632.0,Germany,Female,44.0,3,105818.52,1,1,0,60905.51,1
31789,30795,15758063,Ch'ien,550.0,Germany,Female,32.0,9,95829.33,2,0,1,152979.86,0
31790,127313,15712403,McMillan,589.0,France,Female,35.0,1,0.0,1,1,1,61108.56,0
31791,53575,15758081,Udegbunam,595.0,France,Male,39.0,8,0.0,2,1,1,107615.06,0
31792,160090,15583849,K?,711.0,Spain,Male,37.0,7,0.0,2,1,1,131389.39,0
31793,18621,15591357,Cowger,498.0,Germany,Male,40.0,8,123372.3,2,1,0,115429.32,0
31794,30217,15798439,Wood,715.0,Spain,Female,45.0,4,91292.7,1,1,1,55043.93,0
31795,90331,15589475,Oluchukwu,642.0,France,Male,43.0,5,121355.99,1,0,0,88890.05,0
31796,138237,15780411,Norris,737.0,France,Male,38.0,3,0.0,2,0,0,51636.7,0
31797,95991,15794413,Aksenov,709.0,France,Male,48.0,5,0.0,1,1,1,178798.12,0
31798,54153,15798200,Manna,641.0,France,Male,35.0,2,0.0,1,1,1,94148.3,0
31799,31706,15609823,Olisaemeka,778.0,France,Male,36.0,8,0.0,2,1,0,123587.93,0
31800,130762,15618750,Kornilova,646.0,France,Female,38.0,4,0.0,2,1,0,77526.78,0
31801,21994,15592716,Nkemakolam,753.0,France,Female,36.0,6,0.0,2,1,1,149384.43,0
31802,4951,15773520,K?,652.0,France,Male,36.0,5,111065.57,1,1,0,141075.41,0
31803,125046,15669664,Hsu,584.0,Spain,Female,39.0,5,0.0,2,1,1,73669.94,0
31804,109505,15642162,Yobachukwu,661.0,France,Female,26.0,2,152582.2,2,1,0,179521.24,0
31805,89405,15586045,Lucchese,581.0,France,Female,49.0,5,110819.57,1,1,1,88479.82,0
31806,30696,15694859,T'ao,637.0,France,Female,37.0,2,0.0,2,1,1,65611.01,0
31807,194,15693398,Onyekachukwu,558.0,France,Male,40.0,7,0.0,2,0,0,52327.57,0
31808,90426,15705541,Ponomaryov,598.0,Spain,Male,37.0,6,115934.74,1,0,0,81452.18,0
31809,28968,15579969,Nwachinemelu,714.0,France,Female,32.0,7,0.0,2,1,0,163666.85,0
31810,24048,15734659,Onwuatuegwu,551.0,France,Male,34.0,1,0.0,2,1,0,134822.05,0
31811,131546,15807360,Chibueze,549.0,Germany,Male,25.0,1,145731.02,2,1,1,86696.78,0
31812,28415,15656086,Bovee,542.0,Spain,Male,54.0,8,105770.14,1,0,1,140929.98,0
31813,44858,15641688,Onwumelu,605.0,France,Male,27.0,6,0.0,2,0,1,69297.91,0
31814,29690,15777054,Toscani,696.0,Spain,Male,41.0,3,0.0,2,0,1,160670.59,0
31815,23470,15630698,Kuo,706.0,France,Male,35.0,5,123217.66,1,1,1,81718.37,0
31816,78989,15790247,Matthews,802.0,France,Male,38.0,9,0.0,2,1,0,119782.89,0
31817,16999,15682655,Onyekaozulu,790.0,France,Male,40.0,6,154983.99,1,0,1,179866.69,0
31818,137947,15654772,Chiu,809.0,France,Male,47.0,6,0.0,2,0,1,132798.78,0
31819,158057,15661709,Piazza,635.0,Germany,Male,40.0,0,73040.15,1,1,0,161313.24,1
31820,134083,15763033,Nucci,686.0,Germany,Female,55.0,8,139840.36,1,1,1,130789.6,1
31821,4228,15733271,Tuan,705.0,Spain,Female,28.0,7,170856.76,1,1,0,51919.27,0
31822,100691,15627361,Cremonesi,699.0,France,Female,31.0,7,100762.09,1,1,0,123348.96,0
31823,54070,15743547,Mancini,692.0,France,Female,36.0,6,0.0,2,1,0,823.41,0
31824,93092,15581252,Yeh,575.0,France,Male,33.0,5,0.0,2,1,1,181224.56,0
31825,113463,15791851,Gallagher,790.0,France,Female,32.0,2,108424.19,2,1,0,98309.27,0
31826,90059,15778089,Y?an,512.0,France,Female,45.0,5,169988.35,1,1,1,133059.15,0
31827,131906,15594450,Chukwufumnanya,526.0,Germany,Male,49.0,5,135506.77,1,1,0,163680.17,1
31828,40413,15792722,Omeokachie,574.0,France,Female,43.0,8,0.0,1,1,0,114996.33,0
31829,121860,15596800,Nwachukwu,713.0,France,Female,36.0,5,98610.89,1,1,1,141175.85,0
31830,144914,15602851,Iadanza,584.0,France,Male,31.0,1,0.0,2,1,1,125870.5,0
31831,80559,15788556,Nnachetam,760.0,France,Female,36.0,10,0.0,2,1,1,94888.6,0
31832,103976,15795739,Onwuemelie,561.0,France,Male,44.0,6,0.0,2,1,1,151924.9,0
31833,81131,15803526,K'ung,629.0,Spain,Male,36.0,8,0.0,2,0,0,185821.41,0
31834,131614,15735439,P'an,449.0,Spain,Female,31.0,2,113693.0,1,0,0,82796.29,1
31835,130082,15686974,Hsu,661.0,Germany,Female,37.0,2,102827.49,2,1,1,55775.72,0
31836,98751,15604020,Hsiao,762.0,France,Male,30.0,2,0.0,2,1,1,8982.75,0
31837,87940,15803365,Palerma,684.0,France,Male,34.0,3,0.0,1,0,0,93524.19,0
31838,3061,15724150,Shao,704.0,Spain,Male,34.0,5,0.0,2,1,0,145789.71,0
31839,61543,15621075,P'eng,613.0,France,Female,34.0,3,0.0,2,1,1,183566.74,0
31840,156868,15724251,Walker,572.0,Germany,Male,32.0,7,93522.7,1,1,1,126792.42,0
31841,96518,15806486,Zito,573.0,France,Male,34.0,5,163744.08,1,1,1,157553.08,0
31842,157540,15766649,Uwakwe,615.0,Spain,Male,38.0,3,0.0,2,0,0,138743.86,0
31843,79657,15713890,Maclean,729.0,France,Male,44.0,3,0.0,2,1,1,152884.85,0
31844,163275,15598574,Pinto,695.0,France,Female,35.0,5,0.0,2,1,1,13998.88,0
31845,34616,15741554,Efremov,604.0,Spain,Female,32.0,1,0.0,1,1,0,97633.93,0
31846,156986,15779904,Hsueh,726.0,Germany,Female,35.0,8,130306.44,2,1,1,91560.63,0
31847,73742,15598884,Kent,850.0,Germany,Female,60.0,5,137654.05,1,1,1,180622.43,1
31848,98889,15749693,Ugonnatubelum,559.0,France,Female,37.0,8,0.0,2,1,0,156774.75,0
31849,62951,15640094,Kao,581.0,France,Male,23.0,7,0.0,2,0,0,187980.25,0
31850,116423,15762728,Toscani,593.0,France,Female,35.0,5,0.0,2,1,1,160548.58,0
31851,63209,15626898,Teng,519.0,France,Female,30.0,2,0.0,1,0,1,144407.1,0
31852,132338,15731529,Hsia,681.0,France,Male,52.0,1,0.0,1,1,0,160968.73,0
31853,58042,15572040,Yeh,633.0,France,Male,46.0,1,158735.32,1,1,0,171037.96,1
31854,45046,15697214,Korovin,686.0,Germany,Male,36.0,4,109949.05,2,1,1,152979.14,1
31855,7762,15684011,Miller,577.0,Germany,Male,49.0,8,110463.25,1,0,1,173629.78,1
31856,10000,15638882,Krichauff,850.0,France,Female,43.0,0,0.0,2,1,1,141534.04,0
31857,53703,15792453,Polyakova,651.0,Spain,Male,42.0,3,0.0,2,0,1,119808.64,0
31858,89498,15671334,Smith,718.0,France,Female,41.0,4,0.0,1,1,0,115842.1,1
31859,6554,15771529,Genovese,627.0,Germany,Male,43.0,9,103599.88,2,1,1,53320.07,0
31860,139877,15662501,Obiajulu,697.0,France,Male,41.0,4,0.0,2,1,0,131712.52,0
31861,49107,15587719,Uspenskaya,591.0,France,Male,37.0,2,0.0,2,1,0,145701.02,0
31862,151000,15761654,Lombardo,609.0,Germany,Female,50.0,10,107980.37,2,1,1,119446.64,0
31863,58144,15648225,Shephard,652.0,Germany,Male,42.0,1,103895.31,1,0,1,159649.44,0
31864,113107,15690540,K'ung,706.0,Germany,Female,50.0,4,125889.49,1,0,0,175750.04,1
31865,147265,15601550,Genovesi,575.0,France,Male,32.0,7,0.0,2,1,1,95686.42,0
31866,134857,15630466,Maclean,631.0,France,Male,35.0,8,0.0,2,1,1,125110.02,0
31867,7664,15716000,Hs?eh,638.0,France,Male,48.0,10,0.0,2,1,1,7919.08,0
31868,6976,15664539,Bruce,709.0,Spain,Male,35.0,9,61172.04,1,0,0,82951.12,0
31869,44955,15607536,McElhone,648.0,France,Male,40.0,4,0.0,2,0,0,84491.78,0
31870,145120,15751755,Nnanna,698.0,France,Female,41.0,2,122318.6,1,1,0,104886.3,1
31871,77474,15656300,Iloerika,667.0,Spain,Female,39.0,3,0.0,2,0,0,92357.21,0
31872,90735,15785042,Hsiung,590.0,France,Female,31.0,8,97588.6,2,0,1,124210.53,0
31873,58934,15707189,McKay,667.0,Spain,Male,43.0,10,0.0,2,1,0,53412.54,0
31874,159787,15708162,Uchenna,628.0,France,Male,37.0,1,0.0,1,0,1,85578.63,0
31875,22512,15699195,Shen,709.0,France,Female,34.0,3,110949.41,1,1,0,168515.61,0
31876,41819,15770552,Bazarova,607.0,France,Male,39.0,7,0.0,2,0,0,155846.69,0
31877,141643,15777784,Cremonesi,659.0,France,Female,39.0,6,0.0,1,1,0,83087.13,0
31878,141231,15773469,Manna,752.0,France,Female,37.0,7,0.0,2,1,0,47956.75,0
31879,132259,15752097,Clements,561.0,France,Male,37.0,2,0.0,2,1,1,38772.82,0
31880,15106,15713267,Zimmer,779.0,Spain,Female,40.0,5,0.0,1,0,1,111676.63,1
31881,36625,15661457,Onyekachi,695.0,Germany,Male,37.0,5,121691.55,2,1,1,163675.83,0
31882,73947,15780805,Lu,585.0,Spain,Female,35.0,2,0.0,2,1,1,98621.04,0
31883,22083,15810485,Yeh,648.0,France,Female,35.0,5,0.0,1,1,0,18826.06,1
31884,128926,15660211,Tseng,594.0,France,Female,42.0,5,0.0,2,1,0,86743.52,0
31885,65144,15624068,Fu,779.0,France,Female,26.0,2,0.0,2,0,1,111906.0,0
31886,103106,15793688,Watt,724.0,France,Female,60.0,1,0.0,1,1,1,161971.42,0
31887,13934,15585961,O'Donnell,627.0,France,Male,32.0,8,0.0,2,0,0,152880.93,0
31888,103585,15693690,Iweobiegbunam,574.0,France,Male,30.0,3,115532.52,1,1,1,196257.67,0
31889,22316,15592387,L?,567.0,France,Male,30.0,1,0.0,2,0,0,5388.3,0
31890,80255,15732740,Chukwujamuike,627.0,Spain,Male,32.0,10,114715.74,1,1,1,177846.26,0
31891,40047,15780954,Hsiao,828.0,Spain,Female,51.0,3,0.0,2,1,0,101728.46,0
31892,36091,15716041,Okeke,648.0,France,Male,51.0,8,0.0,1,0,0,100601.73,1
31893,84451,15731511,Fanucci,745.0,Spain,Male,58.0,7,0.0,2,1,1,131953.23,0
31894,83187,15662091,Cremonesi,706.0,France,Male,37.0,10,0.0,1,0,1,121485.1,0
31895,131515,15680685,Chukwumaobim,712.0,Spain,Female,47.0,8,144801.97,1,0,0,165562.84,1
31896,142375,15768887,Rizzo,607.0,France,Male,34.0,5,0.0,2,1,0,1713.1,0
31897,103589,15734578,Iadanza,614.0,Spain,Male,30.0,2,0.0,2,1,1,31904.31,0
31898,140357,15690079,Boniwell,592.0,Spain,Male,39.0,0,122524.61,2,1,0,88463.63,0
31899,90927,15588517,Gregory,686.0,Spain,Male,33.0,7,0.0,2,1,1,158323.81,0
31900,117239,15642291,Hsieh,713.0,France,Female,30.0,4,0.0,2,1,1,149814.4,0
31901,133578,15604093,T'ang,772.0,France,Male,67.0,6,66573.17,2,1,1,62768.8,0
31902,69049,15759874,Chamberlain,527.0,France,Male,44.0,3,0.0,1,1,0,179718.17,1
31903,99903,15770291,Fraser,535.0,Germany,Female,30.0,5,122924.75,1,0,0,147533.09,0
31904,160775,15588930,Onuchukwu,687.0,France,Male,23.0,5,0.0,2,1,0,135927.17,0
31905,46769,15691392,Zetticci,634.0,France,Female,36.0,3,0.0,2,1,0,100727.68,0
31906,21911,15761854,Burn,746.0,France,Female,24.0,4,0.0,1,1,1,94105.0,0
31907,7343,15640507,Mazzanti,546.0,Spain,Female,48.0,2,127771.35,2,1,0,47139.44,1
31908,140609,15768201,Paterson,850.0,Spain,Male,45.0,4,119960.29,1,1,1,173783.38,0
31909,162508,15765173,Lin,350.0,France,Female,33.0,3,0.0,2,1,0,113796.15,0
31910,122724,15765297,Hazon,649.0,Spain,Male,44.0,9,0.0,2,1,0,170835.3,0
31911,75546,15586680,Fleming,462.0,France,Male,27.0,9,176913.52,1,1,1,80587.27,0
31912,17345,15566689,P'eng,794.0,France,Male,46.0,3,0.0,2,1,0,156957.28,0
31913,24477,15789413,Ts'ai,757.0,France,Male,25.0,3,0.0,2,1,1,4459.5,0
31914,110664,15594576,Zhdanov,614.0,France,Male,32.0,1,144875.71,1,0,0,187740.04,0
31915,69891,15593930,Hsiung,846.0,Germany,Male,43.0,6,129934.64,2,1,1,140934.57,0
31916,124059,15646817,Ijendu,642.0,France,Female,36.0,1,0.0,2,0,0,77866.91,0
31917,48311,15681757,Fanucci,648.0,France,Male,36.0,9,0.0,1,1,1,168035.56,0
31918,145097,15757837,Omeokachie,545.0,France,Male,24.0,9,0.0,1,0,1,131177.23,0
31919,143596,15772933,Tsao,569.0,Spain,Male,36.0,3,0.0,2,1,0,143635.36,0
31920,151944,15638607,Nwabugwu,546.0,Spain,Female,52.0,2,0.0,2,1,0,137332.37,0
31921,139386,15589322,Ts'ui,756.0,France,Female,31.0,8,0.0,2,1,0,147921.44,0
31922,63817,15770159,Tuan,628.0,Spain,Female,31.0,5,0.0,1,1,0,90829.47,0
31923,103150,15632439,Ibezimako,687.0,France,Female,48.0,4,128605.32,1,1,0,169921.11,1
31924,108697,15791268,Chukwufumnanya,695.0,Germany,Female,47.0,2,136658.61,1,1,0,161579.85,1
31925,148709,15803976,Teng,628.0,France,Male,31.0,10,0.0,2,1,0,160990.27,0
31926,11015,15602851,Manna,658.0,Germany,Male,53.0,6,136674.55,1,1,0,58879.31,1
31927,112527,15726490,O'Callaghan,731.0,Spain,Male,27.0,7,88827.17,1,1,1,162516.67,0
31928,116466,15696852,Y?an,710.0,France,Female,34.0,1,0.0,1,0,1,116046.22,0
31929,150770,15568748,Okwudiliolisa,696.0,Germany,Male,42.0,3,125167.84,2,0,1,67468.94,0
31930,94310,15632275,Shubin,669.0,France,Male,39.0,8,0.0,2,0,1,119059.45,0
31931,62965,15730759,Onyekachi,561.0,Germany,Female,27.0,1,135637.0,1,1,0,153080.4,0
31932,118837,15576352,Yeh,646.0,Germany,Male,51.0,6,132578.92,1,1,0,186778.89,1
31933,47828,15617134,Manna,758.0,Germany,Female,28.0,7,134208.22,1,0,0,35418.03,1
31934,158748,15777873,Houghton,668.0,France,Male,36.0,5,0.0,2,1,1,90876.95,0
31935,101755,15801817,Chu,628.0,Germany,Male,36.0,5,139659.04,2,0,1,55313.44,0
31936,104477,15756895,Lucchesi,778.0,France,Male,32.0,2,0.0,2,1,1,131905.95,0
31937,145917,15692599,Pirozzi,743.0,France,Male,23.0,5,0.0,1,1,1,167984.61,0
31938,114524,15741554,Nwankwo,684.0,France,Male,35.0,6,0.0,2,1,0,168544.85,0
31939,156602,15762216,Chu,705.0,France,Male,44.0,2,110783.28,1,1,1,103901.27,0
31940,23412,15671591,Ejimofor,683.0,Spain,Male,32.0,8,0.0,2,1,1,27012.0,0
31941,73670,15774872,Akobundu,644.0,France,Female,38.0,1,0.0,1,1,0,166677.72,1
31942,162404,15794257,Chidubem,696.0,Germany,Male,37.0,1,122220.19,1,1,0,116885.59,0
31943,147168,15760090,Palerma,655.0,Germany,Male,36.0,6,132371.3,1,0,0,198398.68,0
31944,43992,15662641,Genovesi,705.0,Spain,Female,43.0,8,0.0,2,1,0,155733.73,0
31945,61874,15731519,Mazzanti,686.0,France,Female,29.0,6,0.0,2,1,0,173870.54,0
31946,123065,15671349,Ch'en,714.0,France,Female,49.0,5,174852.76,1,1,0,61936.1,1
31947,144222,15726960,O'Brien,741.0,France,Female,36.0,7,0.0,2,1,1,89804.83,0
31948,77025,15641822,H?,683.0,France,Male,31.0,2,0.0,2,0,1,77878.62,0
31949,143075,15693526,Kegley,637.0,Germany,Female,41.0,4,106301.35,2,1,1,25950.49,0
31950,92730,15675316,Manna,616.0,Germany,Male,42.0,1,126589.97,2,1,1,161079.3,0
31951,131786,15693468,Simmons,711.0,Germany,Male,39.0,1,120105.43,1,1,0,12440.44,1
31952,131599,15595537,Chukwualuka,642.0,France,Male,35.0,1,0.0,1,1,0,22878.16,0
31953,116291,15632263,Pagnotto,786.0,France,Female,57.0,3,120355.0,1,1,0,137793.35,1
31954,132286,15773859,Ch'en,670.0,Spain,Male,40.0,6,127773.23,1,1,1,189470.55,0
31955,112856,15581332,Ts'ui,684.0,France,Female,35.0,1,83173.98,2,1,1,154395.56,0
31956,161158,15747542,Perez,605.0,France,Female,52.0,7,0.0,2,1,1,173952.5,0
31957,10784,15743617,T'ao,648.0,Germany,Female,39.0,4,149940.04,2,1,1,149913.84,0
31958,110667,15803764,Teng,646.0,Spain,Female,34.0,9,0.0,2,1,1,141879.16,0
31959,162736,15637593,Chijioke,610.0,Germany,Male,37.0,8,125920.98,1,1,1,109257.59,0
31960,133960,15806918,Onwubiko,545.0,France,Male,40.0,4,0.0,2,1,0,160523.33,0
31961,24124,15724443,Tsai,597.0,France,Male,36.0,7,0.0,2,1,1,126517.09,0
31962,34926,15675206,Pisano,774.0,France,Male,36.0,2,129674.19,1,1,1,109681.53,0
31963,26016,15676933,Chia,682.0,Spain,Male,41.0,8,0.0,3,1,1,131772.51,0
31964,72603,15742269,Padovesi,617.0,France,Male,30.0,3,132005.77,2,1,0,142940.39,0
31965,78176,15574910,T'ien,521.0,Germany,Male,42.0,4,143391.07,1,0,0,167773.05,1
31966,38395,15738980,Yobanna,793.0,France,Male,43.0,2,0.0,2,1,0,105568.6,0
31967,86700,15641490,Iadanza,758.0,France,Female,39.0,3,149961.75,1,1,0,102799.13,0
31968,41572,15801934,Su,678.0,Spain,Male,39.0,8,0.0,2,0,1,47117.03,0
31969,126873,15758813,Ts'ui,678.0,France,Male,25.0,5,0.0,1,1,1,92887.06,0
31970,83469,15773071,Chukwudi,850.0,Germany,Male,33.0,4,83415.04,1,0,0,74917.64,0
31971,35008,15741195,Okechukwu,595.0,France,Female,19.0,4,0.0,2,1,1,176903.35,0
31972,60519,15806982,Toscani,728.0,France,Female,42.0,4,0.0,1,0,1,182650.15,1
31973,63434,15782311,Onyemauchechukwu,577.0,France,Male,26.0,3,0.0,2,1,0,70563.9,0
31974,142538,15589587,Kambinachi,549.0,France,Male,34.0,1,0.0,2,0,1,198161.07,0
31975,42328,15582841,Tuan,687.0,Spain,Female,32.0,5,0.0,1,0,1,102397.22,1
31976,15392,15575247,Onyeorulu,742.0,France,Male,38.0,7,0.0,1,1,1,137037.86,0
31977,1615,15800514,Kenechukwu,477.0,Germany,Female,24.0,2,95675.62,2,0,0,162699.7,0
31978,2671,15627212,White,681.0,France,Female,41.0,7,0.0,2,1,1,168516.72,0
31979,16507,15723654,Isayeva,721.0,Spain,Female,33.0,2,135515.76,1,1,0,178616.73,0
31980,160339,15693904,Zetticci,630.0,Spain,Male,50.0,6,127772.1,1,0,0,90964.54,0
31981,23262,15746076,Tsao,611.0,Germany,Male,39.0,2,119658.49,2,1,0,88751.59,1
31982,120445,15605455,Palerma,713.0,France,Male,43.0,5,0.0,2,1,1,140177.22,0
31983,54195,15685826,Pino,681.0,Spain,Female,36.0,4,108019.27,1,1,1,161217.18,0
31984,452,15629117,Chiemezie,754.0,France,Male,37.0,0,95858.51,1,1,1,71754.87,0
31985,51720,15706036,Fanucci,778.0,France,Male,34.0,6,151858.98,2,1,1,116537.96,0
31986,123565,15684726,L?,543.0,France,Male,40.0,5,122311.69,1,1,1,132734.13,0
31987,29717,15754537,Ko,748.0,France,Male,40.0,0,0.0,2,0,0,60416.76,0
31988,107192,15567996,Milanesi,729.0,France,Male,39.0,9,170856.01,1,1,1,170529.96,0
31989,6895,15692234,Y?an,709.0,France,Male,31.0,4,0.0,2,1,1,60737.47,0
31990,159862,15773798,Aitken,707.0,France,Female,28.0,4,0.0,2,1,1,173365.7,0
31991,116484,15720110,Lo,707.0,Germany,Male,44.0,9,105163.88,1,1,0,49424.6,0
31992,123808,15783083,H?,701.0,France,Female,41.0,2,0.0,1,1,0,47856.78,0
31993,13751,15694566,Ndukaku,697.0,Germany,Female,30.0,10,122295.17,1,1,1,114565.35,0
31994,64628,15614230,Chiu,775.0,France,Male,29.0,6,121530.42,2,1,1,112291.63,0
31995,47747,15807335,Chukwukere,809.0,Germany,Male,40.0,7,141404.98,1,1,1,152954.85,0
31996,64624,15567446,Zetticci,496.0,Spain,Female,45.0,4,165537.6,1,1,1,116318.07,0
31997,64009,15806467,Boyle,568.0,Germany,Male,40.0,0,99282.63,2,0,0,134600.94,0
31998,10998,15718454,Ch'eng,640.0,Spain,Female,71.0,5,0.0,1,1,1,141453.62,0
31999,23576,15594577,De Luca,556.0,France,Male,41.0,10,0.0,1,1,1,192751.18,0
32000,157028,15716164,Hughes,758.0,Germany,Female,52.0,3,127924.46,1,1,1,110273.95,1
32001,113165,15803764,Liao,706.0,France,Female,31.0,6,0.0,2,1,1,58854.28,0
32002,66292,15650034,Pinto,829.0,France,Male,42.0,8,78737.39,1,1,1,181461.46,0
32003,14082,15607637,H?,535.0,Germany,Female,32.0,10,149003.58,2,1,1,187915.45,1
32004,163437,15684928,Hsia,669.0,France,Male,44.0,6,109906.89,1,1,0,25339.9,0
